customer_id,first_name,last_name,gender,date_of_birth,email,phone_number,city,state,country,customer_segment,kyc_verified,onboarding_date
CUST00969,Scott,Hughes,Female,1999-02-14,william14@example.com,(537)231-1804x6741,Leeview,Vermont,India,Corporate,True,2022-04-16
CUST00970,Kevin,Miller,Other,1958-04-20,qward@example.org,453.884.1852x0136,Josephmouth,Arizona,India,SME,True,2022-01-30
CUST00971,Joshua,Santana,Other,1988-11-23,karenmoreno@example.org,+1-208-746-3975x61547,Mccoyburgh,Montana,India,Retail,True,2023-04-22
CUST00972,Brian,Stein,Other,2001-03-22,lauriegutierrez@example.com,749-812-1516x41195,Matthewhaven,Montana,India,Retail,True,2023-05-15
CUST00973,William,Spence,Male,1960-11-10,hcrane@example.net,909-719-6939x578,Yoderland,Maryland,India,SME,True,2023-08-16
CUST00974,Lance,Armstrong,Other,1950-09-26,sherry72@example.org,(407)202-0426,North Jill,Washington,India,SME,True,2017-03-26
CUST00975,Shannon,Jackson,Female,1992-08-05,millerleroy@example.org,597-512-1241,Lisaberg,New Mexico,India,Premium,False,2017-05-28
CUST00976,Brian,James,Female,2001-09-20,wbrown@example.org,001-369-467-8976x09873,Francisstad,Alaska,India,Premium,True,2024-04-13
CUST00977,Marie,Taylor,Female,1995-04-24,rachelbrown@example.net,(977)831-9227x60759,South Candice,New Hampshire,India,Corporate,True,2022-08-08
CUST00978,Chase,Turner,Female,1995-02-07,robert84@example.net,(533)294-3191x654,East Summermouth,Alabama,India,Retail,True,2021-01-14
CUST00979,Michelle,Snyder,Other,1981-05-06,regina04@example.net,795.923.1202x19150,Johnburgh,Indiana,India,Retail,True,2017-06-14
CUST00980,Melissa,Brown,Female,1985-06-16,isabellagriffin@example.org,(944)897-4700x0268,Ashleyfurt,Oklahoma,India,Corporate,True,2024-08-11
CUST00981,Christina,Hamilton,Female,1986-10-31,zterry@example.net,848-567-6497x9741,East Chelseamouth,Mississippi,India,SME,True,2021-03-05
CUST00982,William,Fisher,Other,1989-08-03,trowe@example.org,(956)504-5006x3553,East Samanthaport,Arkansas,India,SME,True,2018-04-23
CUST00983,Steven,Washington,Other,1985-02-09,medinapeter@example.net,9963496927,South Lucas,Kansas,India,Corporate,True,2020-09-11
CUST00984,Angela,Jones,Male,2008-05-15,abigailfernandez@example.org,295-729-6353,Bobbystad,Missouri,India,Retail,True,2016-10-20
CUST00985,Latoya,King,Other,1958-03-08,huntlarry@example.com,001-470-925-5128,Lake Kathryn,Arizona,India,Retail,False,2016-09-30
CUST00986,Paula,Wright,Other,1969-01-01,andrewzamora@example.net,(836)743-1594x89895,Walterland,Michigan,India,SME,True,2023-10-18
CUST00987,Shannon,Weber,Male,1966-12-11,john46@example.net,366-834-5443x4414,Clarkeview,South Carolina,India,Premium,True,2020-10-20
CUST00988,Lisa,Wheeler,Male,1942-12-11,dennismckenzie@example.com,001-999-639-3449,East Morganview,Massachusetts,India,Corporate,True,2019-12-15
CUST00989,Denise,Gonzalez,Other,1988-09-09,david17@example.com,494.564.0882,North Michael,Hawaii,India,Corporate,True,2020-10-12
CUST00990,Marc,Rodriguez,Male,1979-06-10,chaveztonya@example.net,6953862973,Boltonbury,South Carolina,India,SME,False,2018-01-12
CUST00991,Thomas,Torres,Female,1953-06-15,michaelmitchell@example.net,321.909.7202,Joshuafurt,North Carolina,India,Corporate,False,2024-01-04
CUST00992,Edward,Rush,Other,1989-12-12,jenniferstone@example.org,001-407-454-8534x65579,Hernandezborough,Maryland,India,Retail,True,2016-07-29
CUST00993,Bryan,Cook,Male,1955-08-30,murphybrandi@example.com,8303044964,East Ronnie,Florida,India,SME,True,2017-05-25
CUST00994,Dale,Oliver,Male,1976-11-23,tgarcia@example.com,(493)390-0251,Powellmouth,South Dakota,India,Retail,False,2021-05-13
CUST00995,Rachel,Brock,Male,1993-11-30,thomasgriffin@example.com,775.765.8963,Campbellland,Maine,India,Premium,True,2020-05-08
CUST00996,Matthew,Rivera,Male,2002-03-09,hchapman@example.com,+1-670-586-1993x1458,West Bonnie,Colorado,India,Corporate,True,2020-11-16
CUST00997,Jennifer,Cook,Other,1986-03-25,breanna67@example.net,556-663-1138x850,Faulknerburgh,Washington,India,Corporate,True,2021-07-10
CUST00998,William,Ochoa,Male,1975-01-15,adennis@example.org,(936)622-0334,Lake Brent,Arizona,India,Retail,True,2022-12-10
CUST00999,Gerald,Villarreal,Male,1998-01-11,williamwashington@example.com,(846)831-0437,Jacobhaven,South Dakota,India,SME,True,2021-07-17
CUST01000,John,Mccann,Male,1997-09-14,tammypalmer@example.net,+1-200-485-2946,Lopezchester,New Mexico,India,SME,True,2017-10-18
