account_id,account_number,customer_id,branch_id,product_id,account_type,account_status,opening_date,currency
ACC001402,EGIU65546120384672,CUST00896,BR0001,PRD010,Credit Card,Active,4/8/2024,INR
ACC001403,NIJV01989289143535,CUST00041,BR0023,PRD004,Savings,Active,8/22/2024,INR
ACC001404,UIFK62860781384751,CUST00873,BR0016,PRD008,Savings,Active,5/28/2024,INR
ACC001405,HXYI07491850582405,CUST00298,BR0025,PRD007,Savings,Active,12/9/2023,INR
ACC001406,VKYI65120690611959,CUST00369,BR0016,PRD002,Credit Card,Active,10/22/2023,INR
ACC001407,OGUO25303158464394,CUST00821,BR0010,PRD009,Current,Active,7/19/2022,INR
ACC001408,IYER05400923195078,CUST00694,BR0001,PRD005,Credit Card,Dormant,5/12/2019,INR
ACC001409,PHAK39003432926205,CUST00321,BR0025,PRD008,Current,Active,6/18/2025,INR
ACC001410,VLYW55628497565783,CUST00437,BR0014,PRD009,Credit Card,Active,2/25/2023,INR
ACC001411,ZHTH99431095188857,CUST00757,BR0010,PRD008,Savings,Closed,11/29/2023,INR
ACC001412,ROQF80957283978301,CUST00119,BR0020,PRD001,Loan,Active,11/7/2019,INR
ACC001413,RTRN59846074562567,CUST00098,BR0008,PRD001,Credit Card,Active,2/15/2021,INR
ACC001414,AGFO18875875098020,CUST00872,BR0001,PRD006,Credit Card,Active,7/5/2020,INR
ACC001415,PKVE04690743906484,CUST00777,BR0018,PRD001,Loan,Active,1/26/2023,INR
ACC001416,PPGT20244407319718,CUST00912,BR0012,PRD006,Credit Card,Active,9/12/2019,INR
ACC001417,UTXV01120367291694,CUST00047,BR0007,PRD001,Credit Card,Dormant,3/15/2025,INR
ACC001418,ENCU66647107935275,CUST00010,BR0014,PRD007,Credit Card,Active,12/15/2021,INR
ACC001419,NLEW08313001618321,CUST00873,BR0018,PRD002,Credit Card,Active,9/9/2020,INR
ACC001420,KFSB07416643086042,CUST00142,BR0014,PRD004,Credit Card,Active,5/5/2019,INR
ACC001421,RVHD67232464471060,CUST00680,BR0013,PRD009,Current,Active,10/9/2019,INR
ACC001422,ZMBN73778892141810,CUST00663,BR0008,PRD008,Current,Active,2/23/2026,INR
ACC001423,BOFZ90847980117056,CUST00175,BR0006,PRD009,Current,Active,7/31/2024,INR
ACC001424,IOUV65857579033675,CUST00337,BR0023,PRD003,Credit Card,Active,9/16/2024,INR
ACC001425,USYX47910999937848,CUST00367,BR0024,PRD010,Credit Card,Active,4/11/2026,INR
ACC001426,WMKF30804533430498,CUST00916,BR0021,PRD004,Current,Dormant,10/31/2022,INR
ACC001427,FAZO00026755475396,CUST00449,BR0013,PRD002,Savings,Closed,1/10/2019,INR
ACC001428,ZJZW16382511723035,CUST00979,BR0013,PRD001,Current,Closed,10/2/2025,INR
ACC001429,QFCP26330804808861,CUST00637,BR0008,PRD003,Credit Card,Active,1/2/2019,INR
ACC001430,DFYL80443065772112,CUST00275,BR0009,PRD008,Credit Card,Active,1/19/2020,INR
ACC001431,ODWM81098176635215,CUST00900,BR0003,PRD001,Savings,Active,7/25/2019,INR
ACC001432,ENPG71107068686464,CUST00751,BR0014,PRD008,Current,Active,3/6/2021,INR
ACC001433,DJPH59468953742525,CUST00096,BR0021,PRD010,Loan,Active,3/15/2023,INR
ACC001434,OOMR99773951660323,CUST00382,BR0008,PRD001,Savings,Active,5/24/2019,INR
ACC001435,VPXA14095071519963,CUST00835,BR0017,PRD004,Credit Card,Active,12/3/2024,INR
ACC001436,EHBU47725961159533,CUST00351,BR0025,PRD003,Savings,Active,5/29/2019,INR
ACC001437,ZYQY41629062881566,CUST00188,BR0020,PRD001,Savings,Active,4/21/2019,INR
ACC001438,BVZG09805183434936,CUST00117,BR0023,PRD003,Loan,Active,4/11/2025,INR
ACC001439,HKNQ08779347244167,CUST00411,BR0022,PRD001,Loan,Dormant,8/14/2022,INR
ACC001440,MEDZ87430964742932,CUST00410,BR0009,PRD005,Savings,Active,5/24/2020,INR
ACC001441,MQHX48709295162890,CUST00986,BR0010,PRD002,Current,Closed,7/10/2020,INR
ACC001442,RJLI82627733125812,CUST00468,BR0021,PRD008,Savings,Active,2/9/2024,INR
ACC001443,VYRO66340419744765,CUST00279,BR0024,PRD010,Loan,Active,4/13/2023,INR
ACC001444,WFYE46968516921751,CUST00856,BR0018,PRD003,Loan,Active,6/21/2024,INR
ACC001445,ODHL28454705005745,CUST00395,BR0009,PRD010,Loan,Active,11/20/2025,INR
ACC001446,WQBP66487841383127,CUST00707,BR0014,PRD002,Loan,Active,8/12/2019,INR
ACC001447,NBPR33594822452488,CUST00872,BR0007,PRD002,Loan,Active,11/24/2023,INR
ACC001448,DMAV35341765461411,CUST00490,BR0003,PRD002,Credit Card,Dormant,12/23/2024,INR
ACC001449,UYSU10147391298358,CUST00820,BR0006,PRD008,Savings,Active,8/1/2019,INR
ACC001450,IJRW01277127715685,CUST00432,BR0005,PRD010,Current,Active,8/11/2021,INR
ACC001451,GTAS17447940803089,CUST00665,BR0010,PRD010,Current,Active,10/10/2024,INR
ACC001452,XFFS06419965840293,CUST00908,BR0004,PRD004,Credit Card,Active,6/5/2026,INR
ACC001453,ONIK26587280238656,CUST00817,BR0021,PRD002,Savings,Active,1/1/2023,INR
ACC001454,FNBA80598018880030,CUST00171,BR0015,PRD004,Loan,Active,8/17/2022,INR
ACC001455,AKGO82868722030710,CUST00116,BR0020,PRD007,Loan,Active,10/18/2025,INR
ACC001456,RCYN92239766215415,CUST00136,BR0015,PRD006,Current,Active,3/25/2025,INR
ACC001457,WCSR07027292942863,CUST00713,BR0009,PRD007,Current,Active,1/7/2019,INR
ACC001458,KRYH49263898749559,CUST00744,BR0023,PRD006,Credit Card,Active,2/24/2019,INR
ACC001459,CBTE33558857283463,CUST00061,BR0020,PRD002,Savings,Active,11/5/2019,INR
ACC001460,UQTD61905587530296,CUST00966,BR0016,PRD010,Savings,Active,3/6/2020,INR
ACC001461,CIXS90941679520279,CUST00865,BR0007,PRD009,Loan,Active,4/10/2026,INR
ACC001462,YQTV14548118917284,CUST00164,BR0011,PRD003,Savings,Active,9/21/2018,INR
ACC001463,KZQJ87494009262886,CUST00107,BR0001,PRD006,Savings,Active,11/11/2021,INR
ACC001464,LXRA72008057019743,CUST00427,BR0005,PRD004,Credit Card,Active,2/16/2023,INR
ACC001465,YVVK75292555680846,CUST00934,BR0002,PRD001,Credit Card,Active,7/24/2021,INR
ACC001466,TXAA15812362424947,CUST00605,BR0018,PRD010,Loan,Active,4/24/2026,INR
ACC001467,VBAE51906724460957,CUST00495,BR0001,PRD003,Credit Card,Active,6/29/2023,INR
ACC001468,WPFJ87747630835728,CUST00822,BR0006,PRD006,Loan,Active,8/18/2021,INR
ACC001469,TATD00634741804202,CUST00583,BR0004,PRD002,Credit Card,Active,3/21/2022,INR
ACC001470,FGAK97573368287657,CUST00695,BR0010,PRD002,Credit Card,Active,6/26/2020,INR
ACC001471,LXLL25868568506648,CUST00449,BR0009,PRD005,Current,Dormant,4/17/2020,INR
ACC001472,PQFV64871300025546,CUST00186,BR0005,PRD003,Current,Active,4/17/2024,INR
ACC001473,UIKH34798529484470,CUST00626,BR0023,PRD007,Credit Card,Active,11/11/2024,INR
ACC001474,JDWW45056337069511,CUST00389,BR0015,PRD003,Credit Card,Active,5/2/2026,INR
ACC001475,QDSM13875955942298,CUST00798,BR0024,PRD006,Credit Card,Active,8/12/2021,INR
ACC001476,DVGH24199771180167,CUST00368,BR0001,PRD009,Current,Active,12/21/2020,INR
ACC001477,WZOJ36048909859271,CUST00627,BR0008,PRD003,Loan,Active,11/11/2020,INR
ACC001478,IHVN94749347688938,CUST00030,BR0003,PRD008,Savings,Active,12/21/2020,INR
ACC001479,NCMU18776458084319,CUST00884,BR0005,PRD004,Credit Card,Active,8/26/2021,INR
ACC001480,NUKF17900531260557,CUST00701,BR0001,PRD010,Credit Card,Active,11/20/2019,INR
ACC001481,JBEU84595876955912,CUST00902,BR0016,PRD001,Current,Dormant,11/20/2024,INR
ACC001482,NQCH07837318359412,CUST00859,BR0007,PRD003,Credit Card,Active,9/20/2018,INR
ACC001483,XHYX45923258024557,CUST00745,BR0011,PRD002,Loan,Active,5/23/2022,INR
ACC001484,CDYM27435149286327,CUST00997,BR0014,PRD010,Savings,Active,10/14/2023,INR
ACC001485,WBEG17402810607634,CUST00914,BR0010,PRD007,Credit Card,Closed,8/19/2023,INR
ACC001486,IGGI60263356416298,CUST00134,BR0016,PRD003,Loan,Active,1/9/2021,INR
ACC001487,VPBZ25215143517236,CUST00495,BR0012,PRD001,Savings,Active,2/14/2020,INR
ACC001488,QLBI48526023547224,CUST00943,BR0015,PRD008,Current,Active,11/16/2023,INR
ACC001489,BKXL30611390045892,CUST00500,BR0023,PRD002,Savings,Active,5/6/2025,INR
ACC001490,PLUF34087056833555,CUST00116,BR0002,PRD001,Loan,Active,1/23/2023,INR
ACC001491,MHQL98182843997486,CUST00909,BR0011,PRD001,Savings,Active,8/12/2023,INR
ACC001492,SRBB55733807926609,CUST00422,BR0003,PRD003,Savings,Active,4/2/2021,INR
ACC001493,VJAJ47501750566558,CUST00452,BR0025,PRD002,Current,Dormant,5/26/2023,INR
ACC001494,TYTU06586972232420,CUST00048,BR0005,PRD010,Savings,Active,8/7/2018,INR
ACC001495,IHAB63191069713635,CUST00065,BR0002,PRD005,Current,Active,7/31/2024,INR
ACC001496,SCYV14202861223286,CUST00268,BR0009,PRD007,Credit Card,Dormant,10/27/2025,INR
ACC001497,VYDI02454224922430,CUST00671,BR0025,PRD008,Savings,Active,3/21/2026,INR
ACC001498,EHWE00013278928243,CUST00322,BR0013,PRD003,Savings,Active,10/27/2019,INR
ACC001499,KBUS79135329561762,CUST00013,BR0003,PRD004,Current,Active,8/13/2023,INR
ACC001500,SIXW84676408977953,CUST00722,BR0018,PRD003,Savings,Active,12/28/2021,INR
